CACode,VaCode,Estimate,ASE,Flag
C06D,V06C,66.1,2.3,
C06D,V07A,39.1,2.5,
C06D,V07B,60.9,2.5,
C06D,V08A,14.1,2.8,
C06D,V08B,27.3,3.8,
C06D,V08C,58.6,4.1,
C06D,V09A,30.1,2.4,
C06D,V09B,51.4,2.6,
C06D,V09C,15,2.1,
C06D,V09D,3.6,0.9,
C06D,V10A,62.3,6.9,
C06D,V11A,20.2,5.6,
C06D,V12A,39,7.4,
C06D,V13A,11.5,8,**
C06D,V14A,53.7,12.4,
C06D,V15A,29,12.3,*
C06D,V16A,12.7,6.5,**
C06D,V17A,86.9,1.8,
C06D,V17B,8.5,1.6,
C06D,V17C,2,0.8,*
C06D,V17D,2.5,0.7,
C06D,V18A,73.7,2.3,
C06D,V18B,17.3,2,
C06D,V18C,5.3,1,
C06D,V18D,3.2,0.8,
C06D,V18E,0.5,0.4,**
C06D,V19A,3.4,0.9,
C06D,V19B,11.7,1.8,
C06D,V19C,9.9,1.8,
C06D,V19D,75,2.2,
C06D,V20A,37.8,6.5,
C06D,V21A,39.6,5.6,
C06D,V22A,16.4,4.4,
C06D,V23A,25.1,5.2,
C06D,V24A,44.1,2.8,
C06D,V24B,15,2.1,
C06D,V24C,8.9,1.6,
C06D,V24D,1.9,0.9,*
C06D,V24E,25.2,2.7,
C06D,V24F,4.9,1.3,
C06D,V25A,49.6,2.9,
C06D,V25B,25,2.5,
C06D,V25C,14.9,2.2,
C06D,V25D,5.1,1.2,
C06D,V25E,5.4,1.4,
C06D,V26A,57.2,5.8,
C06D,V27A,28.9,5.6,
C06D,V28A,20.7,4.9,
C06D,V29A,27.6,4.6,
C06D,V29B,60.8,5.5,
C06D,V29C,1.5,1.1,**
C06D,V29D,3.3,1.4,*
C06D,V29E,6.8,1.9,
C06D,V30A,20.6,2.2,
C06D,V30B,14,2.2,
C06D,V30C,13.6,2.1,
C06D,V30D,13.5,2,
C06D,V30E,38.3,2.6,
C06D,V31A,56.5,3.9,
C06D,V32A,15.7,2.5,
C06D,V33A,3.3,1,
C06D,V34A,20.3,2.4,
C06D,V35A,17,2.6,
C06D,V36A,4.5,1.5,*
C06D,V37A,41.7,4.5,
C06D,V37B,15.3,3.4,
C06D,V37C,9.5,3.4,*
C06D,V37D,8.1,2.7,*
C06D,V37E,22.5,3.7,
C06D,V37F,3,1.3,*
C06D,V38A,52.7,7.9,
C06D,V39A,11.9,4.5,*
C06D,V40A,8.3,5.2,**
C06D,V41A,12.6,3.7,
C06D,V42A,23.9,6.5,
C06D,V43A,6.5,3.3,**
C06D,V44A,18.7,2,
C06D,V44B,23.5,2.2,
C06D,V44C,12.8,1.8,
C06D,V44D,17.7,2,
C06D,V44E,27.4,2.4,
C06D,V45A,44.6,3.7,
C06D,V45B,19.8,2.8,
C06D,V45C,15.6,2.5,
C06D,V45D,8.7,1.8,
C06D,V45E,11.3,2.6,
C06D,V46A,21.3,5.1,
C06D,V46B,14.8,4,
C06D,V46C,12.3,4.2,*
C06D,V46D,22.1,4.2,
C06D,V46E,29.5,5.1,
C06D,V47A,11.1,2.9,
C06D,V47B,27.8,3.7,
C06D,V47C,11,2.9,
C06D,V47D,12.8,2.9,
C06D,V47E,8,2.4,
C06D,V47F,11.7,2.9,
C06D,V47G,3.9,1.7,*
C06D,V47H,6.1,1.9,*
C06D,V47I,7.7,2.3,*
C07A,V00T,9.4,0.7,
C07A,V01A,42.6,3.4,
C07A,V01B,44.8,3,
C07A,V01C,6.1,1.4,
C07A,V01D,6.5,1.9,
C07A,V02A,4.5,1.6,*
C07A,V02B,11.4,2.5,
C07A,V02C,77.8,4.3,
C07A,V02D,4.8,2,*
C07A,V02E,1.5,0.7,*
C07A,V03A,53.9,3.6,
C07A,V03B,37.6,3.2,
C07A,V03C,4.6,1.3,
C07A,V03D,3.9,1.3,*
C07A,V04A,14.8,2.6,
C07A,V04B,7.9,2.1,
C07A,V04C,21.7,3.1,
C07A,V04D,11.7,2.1,
C07A,V04E,13.9,2.3,
C07A,V04F,12.7,1.9,
C07A,V04G,4.6,1.4,*
C07A,V04H,12.6,1.9,
C07A,V04M,6,0.2,
C07A,V05A,26.3,2.8,
C07A,V05B,25.5,2.9,
C07A,V05C,43.9,3.3,
C07A,V05D,4.3,1.9,*
C07A,V06A,6.2,1.6,
C07A,V06B,27.8,2.8,
C07A,V06C,66.1,2.8,
C07A,V07A,32.4,3.2,
C07A,V07B,67.6,3.2,
C07A,V08A,22,5.5,
C07A,V08B,27.7,5.6,
C07A,V08C,50.3,5.7,
C07A,V09A,36.9,3.6,
C07A,V09B,44.1,3.4,
C07A,V09C,13.1,1.9,
C07A,V09D,6,1.6,
C07A,V10A,71.4,8.6,
C07A,V11A,7.2,6.5,**
C07A,V12A,37.6,9.7,
C07A,V13A,9.7,5.8,**
C07A,V14A,54.6,8.7,
C07A,V15A,20.1,7.9,*
C07A,V16A,22,7.2,*
C07A,V17A,88,2.1,
C07A,V17B,7.1,1.6,
C07A,V17C,1.7,0.8,*
C07A,V17D,3.2,1,*
C07A,V18A,78.3,2.7,
C07A,V18B,12.6,2.1,
C07A,V18C,3.7,1.2,*
C07A,V18D,4.4,1.2,
C07A,V18E,1,0.5,*
C07A,V19A,5,1.4,
C07A,V19B,7.3,1.8,
C07A,V19C,6.3,1.2,
C07A,V19D,81.4,2.8,
C07A,V20A,46.1,10.6,
C07A,V21A,14.8,5.2,*
C07A,V22A,9.6,4.3,*
C07A,V23A,36.3,12.7,*
C07A,V24A,39.9,3.6,
C07A,V24B,23.1,3.2,
C07A,V24C,5.2,1.3,
C07A,V24D,3.8,1.3,*
C07A,V24E,23.6,3,
C07A,V24F,4.3,1.7,*
C07A,V25A,46.9,3.3,
C07A,V25B,23,2.5,
C07A,V25C,13,2,
C07A,V25D,7.6,1.9,
C07A,V25E,9.4,3.2,*
C07A,V26A,43.7,5.8,
C07A,V27A,35.4,6.8,
C07A,V28A,25.6,5.3,
C07A,V29A,18.5,4.4,
C07A,V29B,60.4,6.3,
C07A,V29C,4,2.1,**
C07A,V29D,9.8,3.7,*
C07A,V29E,7.3,3.6,*
C07A,V30A,15,2.2,
C07A,V30B,8.4,1.7,
C07A,V30C,10,2.1,
C07A,V30D,9.6,1.7,
C07A,V30E,57,3.5,
C07A,V31A,41.8,3.7,
C07A,V32A,20.4,3.1,
C07A,V33A,4.1,1.9,*
C07A,V34A,22,3.4,
C07A,V35A,16.5,2.8,
C07A,V36A,6.2,2,*
C07A,V37A,25.9,5.7,
C07A,V37B,16.9,5,
C07A,V37C,11.9,4.4,*
C07A,V37D,8.9,5,**
C07A,V37E,35.2,6.9,
C07A,V37F,S,,S
C07A,V38A,26.5,10.3,*
C07A,V39A,28.1,8.4,
C07A,V40A,18.7,9,*
C07A,V41A,13.6,7.8,**
C07A,V42A,20.3,7.7,*
C07A,V43A,9.4,7,**
C07A,V44A,15.2,3.4,
C07A,V44B,16.8,2.4,
C07A,V44C,10.9,1.9,
C07A,V44D,15.2,1.9,
C07A,V44E,42,3.4,
C07A,V45A,51.5,6.2,
C07A,V45B,24.2,4.4,
C07A,V45C,11.3,3,
C07A,V45D,4.6,2.4,**
C07A,V45E,8.4,3.6,*
C07A,V46A,26.6,7.5,
C07A,V46B,11.1,10.5,**
C07A,V46C,6.7,4.6,**
C07A,V46D,26.2,6.8,
C07A,V46E,29.4,9.1,*
C07A,V47A,20,5.4,
C07A,V47B,9.6,3.8,*
C07A,V47C,13.3,3.2,
C07A,V47D,9,5.1,**
C07A,V47E,8.7,3.4,*
C07A,V47F,12.2,3.6,
C07A,V47G,10.8,6.7,**
C07A,V47H,6.2,2.7,*
C07A,V47I,10.1,3.6,*
C07B,V00T,24.1,1.1,
C07B,V01A,44.3,2.2,
C07B,V01B,44.4,2.1,
C07B,V01C,7.1,1.3,
C07B,V01D,4.3,0.9,
C07B,V02A,3.2,0.9,
C07B,V02B,9.4,1.4,
C07B,V02C,82.9,1.9,
C07B,V02D,3.2,0.8,
C07B,V02E,1.3,0.5,*
C07B,V03A,53.4,2.4,
C07B,V03B,38.2,2.4,
C07B,V03C,5.1,1.1,
C07B,V03D,3.3,0.8,
C07B,V04A,11.4,1.7,
C07B,V04B,8.5,1.3,
C07B,V04C,21.8,1.8,
C07B,V04D,11.8,1.4,
C07B,V04E,15.5,1.6,
C07B,V04F,13.3,1.6,
C07B,V04G,5.3,1,
C07B,V04H,12.5,1.5,
C07B,V04M,6.2,0.1,
C07B,V05A,23.1,2,
C07B,V05B,28.3,2,
C07B,V05C,43.7,2.4,
C07B,V05D,4.9,1.1,
C07B,V06A,4.7,0.9,
C07B,V06B,30.1,2,
C07B,V06C,65.2,2.1,
C07B,V07A,33.4,2.2,
C07B,V07B,66.6,2.2,
C07B,V08A,19.8,3,
C07B,V08B,28.9,3.6,
C07B,V08C,51.2,4.1,
C07B,V09A,31,2.4,
C07B,V09B,48.8,2.5,
C07B,V09C,15.1,1.5,
C07B,V09D,5.1,1,
C07B,V10A,63.2,6.8,
C07B,V11A,12.1,4.7,*
C07B,V12A,34.4,6.7,
C07B,V13A,15,5.2,*
C07B,V14A,55.5,8.2,
C07B,V15A,18.3,5.9,*
C07B,V16A,23.6,6.6,
C07B,V17A,87.8,1.5,
C07B,V17B,8.5,1.4,
C07B,V17C,2,0.6,*
C07B,V17D,1.8,0.6,*
C07B,V18A,75.2,2.4,
C07B,V18B,16.3,2.2,
C07B,V18C,4.3,0.9,
C07B,V18D,3.4,1,
C07B,V18E,0.8,0.4,**
C07B,V19A,3.4,1,
C07B,V19B,9.3,1.3,
C07B,V19C,9.2,1.5,
C07B,V19D,78.1,2.2,
C07B,V20A,47.3,5.9,
C07B,V21A,29.8,5.4,
C07B,V22A,11,3.7,*
C07B,V23A,23.8,4.9,
C07B,V24A,36.9,2.5,
C07B,V24B,15.8,1.7,
C07B,V24C,6.4,1.3,
C07B,V24D,3.6,1.5,*
C07B,V24E,32.4,2.9,
C07B,V24F,5,1.2,
C07B,V25A,52.9,2.4,
C07B,V25B,22.8,2,
C07B,V25C,13.2,1.5,
C07B,V25D,5.5,1.1,
C07B,V25E,5.5,1.2,
C07B,V26A,48.9,5.2,
C07B,V27A,37.4,5.1,
C07B,V28A,23.5,4.3,
C07B,V29A,20.2,3.7,
C07B,V29B,58.3,5,
C07B,V29C,2,1.1,**
C07B,V29D,9.2,2.7,
C07B,V29E,10.4,2.7,
C07B,V30A,17.5,2.1,
C07B,V30B,9.9,1.6,
C07B,V30C,12.6,1.7,
C07B,V30D,10.9,1.8,
C07B,V30E,49,2.3,
C07B,V31A,45.9,2.5,
C07B,V32A,18.9,2.4,
C07B,V33A,3.2,0.9,
C07B,V34A,19.3,2.3,
C07B,V35A,21.2,2.5,
C07B,V36A,4,1.2,*
C07B,V37A,32.5,3.9,
C07B,V37B,17,3.6,
C07B,V37C,10.2,2.8,
C07B,V37D,8.1,2.3,
C07B,V37E,28.3,3.7,
C07B,V37F,3.9,1.8,*
C07B,V38A,35.7,4.9,
C07B,V39A,26.5,5.6,
C07B,V40A,12.4,4.3,*
C07B,V41A,7.5,3.3,*
C07B,V42A,22.8,5.4,
C07B,V43A,8.3,3.3,*
C07B,V44A,17.2,2,
C07B,V44B,18.7,1.8,
C07B,V44C,9.7,1.2,
C07B,V44D,17.5,1.9,
C07B,V44E,36.9,2.2,
C07B,V45A,44.4,3.4,
C07B,V45B,21.9,3,
C07B,V45C,15.7,2.4,
C07B,V45D,8.1,2,
C07B,V45E,9.9,1.8,
C07B,V46A,26.9,4.6,
C07B,V46B,11.5,4.2,*
C07B,V46C,8.3,3.5,*
C07B,V46D,22.8,5,
C07B,V46E,30.5,5.2,
C07B,V47A,19.9,3.6,
C07B,V47B,12.7,2.7,
C07B,V47C,12.3,2.8,
C07B,V47D,9.8,2.7,
C07B,V47E,11,2.9,
C07B,V47F,13.1,2.7,
C07B,V47G,4.7,1.8,*
C07B,V47H,5.1,1.8,*
C07B,V47I,11.4,3.5,*
C07C,V00T,17.1,0.9,
C07C,V01A,38.7,3.1,
C07C,V01B,48.9,2.8,
C07C,V01C,7.4,1.9,
C07C,V01D,5,1.3,
C07C,V02A,3.8,1.5,*
C07C,V02B,8.7,1.9,
C07C,V02C,84.4,2.3,
C07C,V02D,2.1,0.8,*
C07C,V02E,1,0.6,**
C07C,V03A,54.1,3.5,
C07C,V03B,38.8,3.1,
C07C,V03C,4.4,1.2,
C07C,V03D,2.7,1.3,*
C07C,V04A,10.4,2.2,
C07C,V04B,7.2,1.6,
C07C,V04C,22.2,3.1,
C07C,V04D,12.6,2.1,
C07C,V04E,15.3,2.1,
C07C,V04F,13.7,2,
C07C,V04G,5.5,1.6,
C07C,V04H,13.1,2.2,
C07C,V04M,6.4,0.2,
C07C,V05A,20.8,2.5,
C07C,V05B,30.8,3.1,
C07C,V05C,44.1,3.1,
C07C,V05D,4.3,1.2,
C07C,V06A,3.8,1,
C07C,V06B,32.8,2.9,
C07C,V06C,63.4,3,
C07C,V07A,37.4,3,
C07C,V07B,62.6,3,
C07C,V08A,16.5,4.1,
C07C,V08B,27.9,4.5,
C07C,V08C,55.7,5.1,
C07C,V09A,28.4,2.9,
C07C,V09B,53.4,3.2,
C07C,V09C,14.7,2.1,
C07C,V09D,3.5,1.1,*
C07C,V10A,64.1,8.5,
C07C,V11A,24.5,7.7,*
C07C,V12A,31.4,8.5,
C07C,V13A,21.8,12,**
C07C,V14A,44,12.8,
C07C,V15A,23.6,10.6,*
C07C,V16A,16.3,9.1,**
C07C,V17A,85.8,2.1,
C07C,V17B,10.3,1.8,
C07C,V17C,1.9,0.9,*
C07C,V17D,2.1,0.8,*
C07C,V18A,75.1,2.6,
C07C,V18B,16.2,2.3,
C07C,V18C,4.8,1.2,
C07C,V18D,2.9,0.9,*
C07C,V18E,0.9,0.5,**
C07C,V19A,2.8,1,*
C07C,V19B,10.6,1.8,
C07C,V19C,8.7,1.4,
C07C,V19D,77.8,2.4,
C07C,V20A,38.1,7.3,
C07C,V21A,35.3,6.9,
C07C,V22A,15,4.8,*
C07C,V23A,23.9,7,
C07C,V24A,35.3,3.6,
C07C,V24B,15.8,2.9,
C07C,V24C,6.1,1.8,*
C07C,V24D,3.3,1.3,*
C07C,V24E,34.6,4,
C07C,V24F,4.8,1.6,*
C07C,V25A,50.3,3.1,
C07C,V25B,26.8,2.9,
C07C,V25C,11.8,1.9,
C07C,V25D,6.1,1.7,
C07C,V25E,5.1,1.2,
C07C,V26A,46.9,6.2,
C07C,V27A,37.2,6,
C07C,V28A,24.3,5.8,
C07C,V29A,19.4,4.2,
C07C,V29B,61.1,5.6,
C07C,V29C,4.1,2.8,**
C07C,V29D,8.4,3.6,*
C07C,V29E,7,2.4,*
C07C,V30A,17.8,2.1,
C07C,V30B,10.1,1.8,
C07C,V30C,12.2,1.9,
C07C,V30D,12.6,2.2,
C07C,V30E,47.3,3.2,
C07C,V31A,48.7,3.8,
C07C,V32A,18,2.7,
C07C,V33A,2.7,1.1,*
C07C,V34A,18.8,3,
C07C,V35A,22.6,2.9,
C07C,V36A,4.4,1.5,*
C07C,V37A,33.6,4.2,
C07C,V37B,15.1,3.5,
C07C,V37C,9.4,2.7,
C07C,V37D,7.3,2.8,*
C07C,V37E,33.5,4.8,
C07C,V37F,1.1,0.7,**
C07C,V38A,38.3,8,
C07C,V39A,20.6,6.5,*
C07C,V40A,10.9,4.2,*
C07C,V41A,8.9,3.7,*
C07C,V42A,30.7,6.1,
C07C,V43A,4.6,3.5,**
C07C,V44A,15.8,2.4,
C07C,V44B,21.2,2.6,
C07C,V44C,14,2.1,
C07C,V44D,15.8,2.1,
C07C,V44E,33.1,2.7,
C07C,V45A,45.6,4.6,
C07C,V45B,22.5,3.3,
C07C,V45C,14.8,3.5,
C07C,V45D,7.3,2,
C07C,V45E,9.7,2.7,
C07C,V46A,26.4,7.9,*
C07C,V46B,13.8,5.8,*
C07C,V46C,8.9,3.8,*
C07C,V46D,20.6,6.5,*
C07C,V46E,30.3,6.9,
C07C,V47A,17.6,3.7,
C07C,V47B,22.9,4.6,
C07C,V47C,10.6,2.9,
C07C,V47D,12.5,3.1,
C07C,V47E,7.3,2.6,*
C07C,V47F,14.3,3.2,
C07C,V47G,3.8,1.8,*
C07C,V47H,5.7,2.5,*
C07C,V47I,5.2,2.4,*
C07D,V00T,24.8,1,
C07D,V01A,40.8,2.6,
C07D,V01B,48,2.9,
C07D,V01C,7.6,1.6,
C07D,V01D,3.6,1.2,*
C07D,V02A,2.6,1.2,*
C07D,V02B,9.1,1.8,
C07D,V02C,85.1,2.2,
C07D,V02D,1.9,0.8,*
C07D,V02E,1.2,0.6,**
C07D,V03A,55,2.9,
C07D,V03B,39,2.7,
C07D,V03C,4.7,1.2,
C07D,V03D,1.3,0.7,*
C07D,V04A,8.6,1.7,
C07D,V04B,6.5,1.5,
C07D,V04C,21.9,2.7,
C07D,V04D,12.5,2,
C07D,V04E,17.7,2.4,
C07D,V04F,13.5,1.7,
C07D,V04G,5.8,1.3,
C07D,V04H,13.5,1.9,
C07D,V04M,6.5,0.1,
C07D,V05A,21.1,2.7,
C07D,V05B,32.2,2.9,
C07D,V05C,42.6,2.8,
C07D,V05D,4.1,1,
C07D,V06A,3.4,1.1,*
C07D,V06B,32.6,2.5,
C07D,V06C,64,2.7,
C07D,V07A,39.8,3.1,
C07D,V07B,60.2,3.1,
C07D,V08A,16.8,3.4,
C07D,V08B,29.5,4.2,
C07D,V08C,53.8,4.7,
C07D,V09A,27.1,3.2,
C07D,V09B,52.3,3,
C07D,V09C,17,2.2,
C07D,V09D,3.5,1,
C07D,V10A,67.1,8.2,
C07D,V11A,17.3,5.8,*
C07D,V12A,37.3,7.5,
C07D,V13A,15.8,8,**
C07D,V14A,61.3,11,
C07D,V15A,21.8,9.5,*
C07D,V16A,12.4,7,**
C07D,V17A,86.2,2.1,
C07D,V17B,9.7,1.9,
C07D,V17C,2.6,0.9,*
C07D,V17D,1.5,0.6,*
C07D,V18A,73.7,2.8,
C07D,V18B,18.1,2.6,
C07D,V18C,4.7,1.2,
C07D,V18D,2.7,0.9,*
C07D,V18E,0.8,0.5,**
C07D,V19A,2.1,0.8,*
C07D,V19B,10.8,1.4,
C07D,V19C,9.6,1.8,
C07D,V19D,77.5,2.3,
C07D,V20A,38.4,6.1,
C07D,V21A,42.1,6.2,
C07D,V22A,15.4,5,*
C07D,V23A,21.2,5.4,
C07D,V24A,35.1,2.9,
C07D,V24B,15,2.3,
C07D,V24C,6.6,1.5,
C07D,V24D,2.3,0.9,*
C07D,V24E,35,3.2,
C07D,V24F,6,1.4,
C07D,V25A,50.9,3,
C07D,V25B,25,2.2,
C07D,V25C,12.9,2,
C07D,V25D,6.3,1.4,
C07D,V25E,4.8,1.3,
C07D,V26A,62.2,6.9,
C07D,V27A,30,6.7,
C07D,V28A,18.3,5.2,
C07D,V29A,23,4.5,
C07D,V29B,58.6,5.4,
C07D,V29C,1.6,1.3,**
C07D,V29D,10,3.2,*
C07D,V29E,6.8,2.4,*
C07D,V30A,16.7,2.1,
C07D,V30B,11.2,1.8,
C07D,V30C,13,2.5,
C07D,V30D,15.1,2.3,
C07D,V30E,44.1,2.8,
C07D,V31A,49.1,3.6,
C07D,V32A,16.2,2.8,
C07D,V33A,3.9,1.2,*
C07D,V34A,17.5,2.5,
C07D,V35A,22.6,2.7,
C07D,V36A,5.4,1.6,
C07D,V37A,32.6,4.8,
C07D,V37B,13.6,3,
C07D,V37C,13.3,4.3,*
C07D,V37D,7.7,2.6,*
C07D,V37E,30.4,4.5,
C07D,V37F,2.4,1.3,**
C07D,V38A,39.2,6.4,
C07D,V39A,17.6,5.6,*
C07D,V40A,10.6,5.3,*
C07D,V41A,14.8,4.8,*
C07D,V42A,26.2,5.8,
C07D,V43A,8.2,3.5,*
C07D,V44A,15.7,1.9,
C07D,V44B,20.7,2.5,
C07D,V44C,12.8,1.9,
C07D,V44D,18.7,2,
C07D,V44E,32.2,2.5,
C07D,V45A,46.2,4.1,
C07D,V45B,20.5,2.9,
C07D,V45C,14.7,2.8,
C07D,V45D,8.6,2.2,
C07D,V45E,10.1,2.7,
C07D,V46A,23.1,6.4,
C07D,V46B,13.8,4.7,*
C07D,V46C,17.5,5,
C07D,V46D,22.4,5.7,
C07D,V46E,23.1,5.8,
C07D,V47A,15.1,3.7,
C07D,V47B,23,3.5,
C07D,V47C,16.2,3.8,
C07D,V47D,10,2.8,
C07D,V47E,8.6,3.1,*
C07D,V47F,11.2,3,
C07D,V47G,4.1,1.8,*
C07D,V47H,6.7,2.3,*
C07D,V47I,5.1,2.2,*
C07E,V00T,24.6,1.2,
C07E,V01A,52.5,3.1,
C07E,V01B,39.9,3.1,
C07E,V01C,4.5,1.3,
C07E,V01D,3.1,1,*
C07E,V02A,1.6,0.8,**
C07E,V02B,8,1.9,
C07E,V02C,87.9,2.3,
C07E,V02D,1.1,0.6,**
C07E,V02E,1.4,1,**
C07E,V03A,62.3,3.2,
C07E,V03B,32.9,2.9,
C07E,V03C,3.6,1.1,*
C07E,V03D,1.1,0.6,**
C07E,V04A,8.5,1.8,
C07E,V04B,5.1,1.4,
C07E,V04C,16.9,2.4,
C07E,V04D,9.4,1.9,
C07E,V04E,17.5,2.2,
C07E,V04F,16.4,2.3,
C07E,V04G,6.9,1.3,
C07E,V04H,19.4,2.6,
C07E,V04M,6.9,0.1,
C07E,V05A,17.7,2.2,
C07E,V05B,27.1,3.1,
C07E,V05C,51.3,3.2,
C07E,V05D,3.9,1.4,*
C07E,V06A,1.7,1.1,**
C07E,V06B,28.3,2.7,
C07E,V06C,70,2.9,
C07E,V07A,34.1,3,
C07E,V07B,65.9,3,
C07E,V08A,11.8,3.5,
C07E,V08B,26.9,4.6,
C07E,V08C,61.3,5.7,
C07E,V09A,32.5,2.6,
C07E,V09B,51.9,2.8,
C07E,V09C,11.7,2,
C07E,V09D,3.9,1.2,*
C07E,V10A,48.6,7.9,
C07E,V11A,19,8.1,*
C07E,V12A,44.7,9.2,
C07E,V13A,12.7,10.1,**
C07E,V14A,49.2,15.7,*
C07E,V15A,30.1,14.6,*
C07E,V16A,10.3,7,**
C07E,V17A,86.1,2.3,
C07E,V17B,8.8,1.9,
C07E,V17C,2.5,0.9,*
C07E,V17D,2.7,1,*
C07E,V18A,73.2,2.7,
C07E,V18B,18.8,2.5,
C07E,V18C,3.8,1,
C07E,V18D,3.1,1,*
C07E,V18E,1.2,0.7,**
C07E,V19A,2.7,0.9,*
C07E,V19B,11.7,2,
C07E,V19C,11.6,2.2,
C07E,V19D,74,2.8,
C07E,V20A,32.6,7.8,
C07E,V21A,47.3,7.4,
C07E,V22A,11.7,4.6,*
C07E,V23A,24,5.8,
C07E,V24A,44.9,4.2,
C07E,V24B,10.5,2.1,
C07E,V24C,10.7,1.9,
C07E,V24D,1.8,1,**
C07E,V24E,25.2,3.3,
C07E,V24F,6.9,1.6,
C07E,V25A,53.5,3.5,
C07E,V25B,26.8,3.1,
C07E,V25C,12.7,2.2,
C07E,V25D,3.7,1.1,
C07E,V25E,3.3,1.2,*
C07E,V26A,59.8,7.9,
C07E,V27A,22.1,6,
C07E,V28A,28.4,7.1,
C07E,V29A,36.5,5.9,
C07E,V29B,48.2,6.5,
C07E,V29C,1.5,1.3,**
C07E,V29D,5.2,2.4,*
C07E,V29E,8.6,2.6,
C07E,V30A,20.2,2.8,
C07E,V30B,11.9,2.1,
C07E,V30C,13.1,2.2,
C07E,V30D,14.8,2.5,
C07E,V30E,39.9,2.8,
C07E,V31A,59.2,3.8,
C07E,V32A,11.3,2.5,
C07E,V33A,4.1,1.4,*
C07E,V34A,19.6,3.1,
C07E,V35A,16.4,3.1,
C07E,V36A,3.6,1.5,*
C07E,V37A,37.8,5.9,
C07E,V37B,15.2,3.5,
C07E,V37C,11.7,4.1,*
C07E,V37D,9,2.8,*
C07E,V37E,24,4,
C07E,V37F,2.4,1.4,**
C07E,V38A,54.2,8.7,
C07E,V39A,12.1,5.6,*
C07E,V40A,11,5.2,*
C07E,V41A,7.5,3.5,*
C07E,V42A,23.9,6.4,
C07E,V43A,5.9,3.4,**
C07E,V44A,14.3,2.4,
C07E,V44B,17.3,2.4,
C07E,V44C,13.9,2.1,
C07E,V44D,18.9,2.3,
C07E,V44E,35.6,3.4,
C07E,V45A,49.2,4.5,
C07E,V45B,17.4,3.4,
C07E,V45C,14.6,3.6,
C07E,V45D,8.6,2.6,
C07E,V45E,10.1,2.7,
C07E,V46A,16.8,5.4,*
C07E,V46B,15.9,5.7,*
C07E,V46C,13.6,4.8,*
C07E,V46D,28,6,
C07E,V46E,25.6,5.9,
C07E,V47A,17.5,5.3,*
C07E,V47B,27.9,4.4,
C07E,V47C,11.3,3.3,
C07E,V47D,9.8,5.6,**
C07E,V47E,7.2,3,*
C07E,V47F,6.9,2.5,*
C07E,V47G,5.9,3.3,**
C07E,V47H,4,1.7,*
C07E,V47I,9.4,3.6,*
C08A,V00T,42.7,1.2,
C08A,V01A,44,2.2,
C08A,V01B,44.9,2,
C08A,V01C,6.7,1,
C08A,V01D,4.4,0.7,
C08A,V02A,3.4,1,
C08A,V02B,9.3,1.3,
C08A,V02C,83.2,2,
C08A,V02D,2.7,0.7,
C08A,V02E,1.3,0.4,*
C08A,V03A,52.7,2.5,
C08A,V03B,38.9,2.1,
C08A,V03C,5.5,1.1,
C08A,V03D,2.9,0.7,
C08A,V04A,11.7,1.5,
C08A,V04B,7.8,1.1,
C08A,V04C,22,1.9,
C08A,V04D,12.2,1.4,
C08A,V04E,15.3,1.4,
C08A,V04F,12,1.3,
C08A,V04G,6,1,
C08A,V04H,13,1.4,
C08A,V04M,6.3,0.1,
C08A,V05A,21.9,1.9,
C08A,V05B,29,1.8,
C08A,V05C,44.6,2.5,
C08A,V05D,4.5,0.9,
C08A,V06A,4.9,0.8,
C08A,V06B,28.1,1.9,
C08A,V06C,67,1.9,
C08A,V07A,33.3,1.9,
C08A,V07B,66.7,1.9,
C08A,V08A,19.3,2.6,
C08A,V08B,29.3,3.3,
C08A,V08C,51.4,3.5,
C08A,V09A,31.1,2.1,
C08A,V09B,51,2.1,
C08A,V09C,13.2,1.3,
C08A,V09D,4.6,0.9,
C08A,V10A,69,6.2,
C08A,V11A,17.8,5.2,
C08A,V12A,33,6.1,
C08A,V13A,16.6,5.9,*
C08A,V14A,54.4,7.7,
C08A,V15A,17.9,5,
C08A,V16A,21.1,5.2,
C08A,V17A,86.6,1.5,
C08A,V17B,9.4,1.3,
C08A,V17C,2,0.6,
C08A,V17D,1.9,0.6,
C08A,V18A,76.2,1.9,
C08A,V18B,15.4,1.8,
C08A,V18C,3.8,0.7,
C08A,V18D,3.4,0.8,
C08A,V18E,1.1,0.4,*
C08A,V19A,3.3,0.8,
C08A,V19B,8.6,1.1,
C08A,V19C,8.5,1.3,
C08A,V19D,79.6,1.8,
C08A,V20A,44.2,6.3,
C08A,V21A,28.3,5,
C08A,V22A,8.1,2.7,*
C08A,V23A,30.8,5.6,
C08A,V24A,36.7,2.6,
C08A,V24B,17.1,1.9,
C08A,V24C,6.6,1.1,
C08A,V24D,3.5,0.9,
C08A,V24E,31.2,2.6,
C08A,V24F,4.9,1,
C08A,V25A,48.4,2.3,
C08A,V25B,25.9,1.9,
C08A,V25C,12.9,1.3,
C08A,V25D,6.5,1.2,
C08A,V25E,6.4,1.2,
C08A,V26A,50,4.4,
C08A,V27A,35.7,4.4,
C08A,V28A,24.2,3.4,
C08A,V29A,20.5,4.2,
C08A,V29B,60.5,4.8,
C08A,V29C,1.8,0.8,*
C08A,V29D,9.4,2.7,
C08A,V29E,7.8,2,
C08A,V30A,16.2,1.6,
C08A,V30B,9.9,1.2,
C08A,V30C,13.4,1.6,
